Week,Owner,Punter,Team,Blocks,Touchbacks,Fair Catches,Out-of_Bounds,50+,60+,70+,Under 20,Under 10,Under 5,1 Yd Line,Punt Avg,Return Avg,Holds,Misses,First Downs,Touchdowns,Fumbles,Interceptions,Conduct,Total Points
1,Free Agent,L.Cooke,JAX,0,0.0,0.25,0.2,0,0.0,0.0,4,0.0,0.0,0.0,-0.7285714285714285,0.7666666666666667,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.788095238095238
1,Free Agent,D.Kaser,LAC,0,0.0,0.0,0.0,2,0.75,0.0,0,0.0,0.0,0.0,1.5,-3.85,0.2,-0.25,0,0,-0.0,-0.0,0,0.3499999999999999
1,Free Agent,C.Sturgis,LAC,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-2.1,0.0,0.2,-0.25,0,0,-0.0,-0.0,0,-1.15
1,Free Agent,D.Colquitt,KC,0,0.0,0.25,0.0,2,1.5,0.0,3,0.75,0.5,0.0,0.6200000000000003,1.15,0.5,-0.0,0,0,-0.0,-0.0,0,10.27
1,Free Agent,T.Way,WAS,0,0.0,0.5,0.0,2,0.0,0.0,2,0.75,0.0,0.0,0.15000000000000002,-1.3,0.4,-0.0,0,0,-0.0,-0.0,0,4.500000000000001
1,Free Agent,A.Lee,ARI,0,0.4,0.5,0.0,4,0.75,0.0,3,0.75,0.0,0.0,0.7600000000000002,0.30000000000000004,0.0,-0.0,0,0,-0.0,-0.0,0,10.46
1,Free Agent,C.Jones,DAL,0,0.0,0.5,0.0,4,0.0,0.0,2,0.0,0.0,0.0,0.3833333333333336,-0.65,0.0,-0.25,0,0,-0.0,-0.0,0,5.9833333333333325
1,Free Agent,M.Palardy,CAR,0,0.4,0.75,0.0,5,0.0,0.0,3,0.75,0.0,0.0,0.2833333333333336,0.25,0.2,-0.25,0,0,-0.0,-0.0,0,10.383333333333333
1,Free Agent,M.King,DEN,0,0.0,0.0,0.2,2,0.0,0.0,3,0.75,0.0,0.0,-0.05,0.5333333333333334,0.5,-0.0,0,0,-0.0,-0.0,0,6.933333333333334
1,Free Agent,M.Dickson,SEA,0,0.0,0.0,0.2,5,2.25,0.0,4,1.5,0.5,0.0,1.4,0.45,0.4,-0.25,0,0,-0.0,-0.0,0,15.45
1,Free Agent,J.Scott,GB,0,0.0,0.25,0.1,2,0.0,0.0,1,0.0,0.0,0.0,0.30000000000000004,-1.35,0.4,-0.0,0,0,-0.0,-0.0,0,2.7
1,Free Agent,P.O'Donnell,CHI,0,0.0,0.75,0.0,1,0.75,0.0,1,0.0,0.0,0.0,0.525,-0.8,0.4,-0.0,0,0,-0.0,-0.0,0,3.625
1,Free Agent,S.Martin,DET,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.5666666666666664,-3.6666666666666665,0.2,-0.5,0,0,-0.0,-0.0,0,-1.4
1,Free Agent,L.Edwards,NYJ,0,0.0,0.25,0.1,0,0.0,0.0,2,0.75,0.0,0.0,-0.7666666666666665,0.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.9333333333333336
1,Free Agent,J.Hekker,LA,0,0.0,0.0,0.1,2,0.75,0.0,2,0.75,0.0,0.0,1.35,-0.1,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,7.199999999999998
1,Free Agent,J.Townsend,OAK,0,0.0,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.05,0.30000000000000004,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.05
2,Julian,S.Koch,BAL,0,0.4,0.0,0.0,3,0.75,0.0,0,0.0,0.0,0.0,1.1333333333333335,-0.30000000000000004,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.283333333333334
2,Free Agent,K.Huber,CIN,0,0.0,0.75,0.0,1,0.0,0.0,4,0.75,0.0,0.0,-0.4833333333333336,1.1,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,7.716666666666668
2,Free Agent,M.Bosher,ATL,0,0.4,0.0,0.0,1,0.0,0.0,2,0.75,0.5,0.0,-0.025,0.45,0.5,-0.0,0,0,-0.0,-0.0,0,5.575
2,Free Agent,M.Palardy,CAR,0,0.0,0.5,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.275,0.6000000000000001,0.4,-0.0,0,0,-0.0,-0.0,0,5.775
2,Free Agent,D.Kaser,LAC,0,0.4,0.25,0.1,2,0.0,0.0,2,1.5,0.5,0.0,0.0,0.6000000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,7.85
2,Spencer,C.Bojorquez,BUF,0,0.4,0.25,0.0,2,0.0,0.0,2,0.0,0.0,0.0,-0.03999999999999986,0.3333333333333333,0.4,-0.0,0,0,-0.0,-0.0,0,5.343333333333334
2,Free Agent,J.Scott,GB,0,0.4,0.5,0.0,2,0.75,0.0,2,0.75,0.0,0.0,0.6799999999999997,-0.4,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,7.0299999999999985
2,Free Agent,M.Wile,MIN,-3,0.4,0.25,0.0,2,0.0,0.0,2,0.75,0.0,0.0,0.6000000000000001,0.9,0.30000000000000004,-0.75,0,0,-0.0,-0.0,0,3.45
2,Ralph,B.Colquitt,CLE,0,0.0,0.25,0.1,0,0.0,0.0,1,0.0,0.0,0.0,-0.5666666666666664,0.9,0.2,-1.0,0,0,-0.0,-0.0,0,0.8833333333333335
2,Gillen,T.Morstead,NO,0,0.0,0.75,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.025,0.9,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.675
2,Fed,M.Haack,MIA,0,0.0,0.75,0.2,2,0.75,0.0,5,2.25,0.5,0.0,0.4166666666666665,0.5,0.2,-0.25,0,0,-0.0,-0.0,0,12.316666666666665
2,Pacillo,L.Edwards,NYJ,0,0.0,0.5,0.0,3,1.5,0.0,2,0.0,0.0,0.0,0.7600000000000002,-0.7000000000000001,0.2,-0.25,0,0,-0.0,-0.0,0,7.01
2,Free Agent,J.Berry,PIT,0,0.4,0.0,0.2,2,0.0,0.0,1,0.75,0.5,0.25,0.13999999999999987,-1.8,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,3.2399999999999998
2,Free Agent,D.Colquitt,KC,0,0.0,0.0,0.1,1,0.0,0.0,1,0.0,0.0,0.0,0.5,0.30000000000000004,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,3.5000000000000004
2,Free Agent,C.Johnston,PHI,0,0.4,0.0,0.0,4,1.5,0.0,3,0.0,0.0,0.0,1.1,0.17500000000000002,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,10.225
2,Free Agent,B.Anger,TB,0,0.0,0.25,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.16666666666666646,0.4666666666666667,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,3.6000000000000005
2,O'Leary,T.Daniel,HOU,0,0.4,0.25,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.4,0.7000000000000001,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.0
2,Hardardt,B.Kern,TEN,0,0.0,0.0,0.1,4,0.75,0.0,1,0.75,0.0,0.0,0.7200000000000003,0.275,0.4,-0.0,0,0,-0.0,-0.0,0,7.995000000000001
2,Taylor,R.Sanchez,IND,0,0.4,0.75,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.2,0.30000000000000004,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.95
2,Free Agent,T.Way,WAS,0,0.0,0.5,0.1,1,0.0,0.0,3,0.0,0.0,0.0,-0.8600000000000002,0.0,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,3.7899999999999987
2,Bagley,J.Hekker,LA,0,0.4,0.0,0.0,1,0.75,0.0,1,0.75,0.0,0.0,0.6000000000000001,0.0,0.2,-0.0,0,0,-0.0,-0.0,0,4.7
2,Stayman,A.Lee,ARI,0,0.0,0.25,0.1,4,0.0,0.0,1,0.0,0.0,0.0,0.5375,-1.3166666666666669,0.0,-0.0,0,0,-0.0,-0.0,0,4.570833333333333
2,Free Agent,B.Pinion,SF,0,0.0,0.25,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.03999999999999986,0.625,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,5.5150000000000015
2,Free Agent,S.Martin,DET,0,0.0,0.5,0.0,0,0.0,0.0,3,0.75,0.5,0.0,-0.2799999999999997,0.2,0.5,-0.0,0,0,-0.0,-0.0,0,5.170000000000001
2,Looney,M.King,DEN,0,0.4,0.5,0.0,2,0.75,0.0,0,0.0,0.0,0.0,0.6000000000000001,0.2,0.4,-0.0,0,0,-0.0,-0.0,0,4.8500000000000005
2,Free Agent,J.Townsend,OAK,0,0.4,0.0,0.2,1,0.0,0.0,1,0.0,0.0,0.0,0.225,0.8,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.925
2,Free Agent,R.Allen,NE,0,0.4,0.25,0.0,4,0.0,0.0,1,0.0,0.0,0.0,1.05,-0.15000000000000002,0.4,-0.25,0,0,-0.0,-0.0,0,6.7
2,Free Agent,L.Cooke,JAX,0,0.0,0.0,0.0,0,0.0,0.0,2,1.5,0.0,0.0,-0.9666666666666665,0.0,0.5,-0.0,0,0,-0.0,-0.0,0,3.0333333333333337
2,Free Agent,R.Dixon,NYG,0,0.4,1.0,0.0,1,0.0,0.0,3,0.75,0.0,0.0,-0.16666666666666646,0.9,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,7.183333333333335
2,Miles,C.Jones,DAL,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.17500000000000002,0.43333333333333335,0.4,-0.0,0,0,-0.0,-0.0,0,0.6583333333333333
2,Levine,M.Dickson,SEA,0,0.0,0.25,0.2,5,0.0,0.0,1,0.75,0.5,0.0,0.01428571428571459,-0.55,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,7.4642857142857135
2,Free Agent,P.O'Donnell,CHI,0,0.0,0.75,0.0,1,0.0,0.0,3,1.5,0.5,0.25,-0.3799999999999997,-0.5,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,6.42
3,Ralph,B.Colquitt,CLE,0,0.0,0.5,0.2,1,0.0,0.0,5,2.25,0.5,0.25,-1.0875,-0.30000000000000004,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,8.612499999999999
3,Pacillo,L.Edwards,NYJ,0,0.0,0.25,0.1,5,0.75,0.0,3,0.0,0.0,0.0,0.4142857142857146,0.5,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,10.314285714285717
3,Free Agent,M.Bosher,ATL,-3,0.0,0.5,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.17999999999999972,0.3666666666666667,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,-1.013333333333333
3,Gillen,T.Morstead,NO,0,0.4,0.0,0.1,2,0.0,0.0,2,0.75,0.0,0.0,0.55,0.30000000000000004,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,6.8
3,Free Agent,S.Koch,BAL,-3,0.0,0.25,0.0,1,0.0,0.0,2,0.75,0.0,0.0,0.425,-0.1333333333333334,0.5,-0.0,0,0,-0.0,-0.0,0,1.7916666666666667
3,Looney,M.King,DEN,0,0.0,0.0,0.1,1,0.0,0.0,3,0.75,0.0,0.0,-0.4,0.5,0.2,-0.0,0,0,-0.0,-0.0,0,5.15
3,Free Agent,M.Palardy,CAR,0,0.0,0.75,0.0,1,0.0,0.0,3,0.0,0.0,0.0,-0.375,-0.0,0.5,-0.0,0,0,-0.0,-0.0,0,4.875
3,Julian,K.Huber,CIN,0,0.0,0.25,0.0,0,0.0,0.0,2,0.75,0.5,0.0,-0.1,0.5,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,3.95
3,O'Leary,T.Daniel,HOU,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.6666666666666665,0.6000000000000001,0.4,-0.0,0,0,-0.0,-0.0,0,4.916666666666667
3,Free Agent,R.Dixon,NYG,0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.45,-0.6000000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,3.35
3,Free Agent,L.Cooke,JAX,0,0.4,0.0,0.0,2,0.0,0.0,2,0.75,0.5,0.0,0.05,0.25,0.2,-0.0,0,0,-0.0,-0.0,0,6.15
3,Hardardt,B.Kern,TEN,0,0.4,0.0,0.2,3,0.0,0.0,3,0.0,0.0,0.0,0.16666666666666646,0.35000000000000003,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,7.166666666666665
3,Free Agent,B.Pinion,SF,0,0.0,0.25,0.2,0,0.0,0.0,1,0.0,0.0,0.0,-0.8,0.4,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,1.1
3,Free Agent,D.Colquitt,KC,0,0.0,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.15000000000000002,0.8,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.5
3,Fed,M.Haack,MIA,0,0.4,0.25,0.1,3,0.75,0.0,4,0.75,0.0,0.0,0.2,0.5333333333333334,0.4,-0.0,0,0,-0.0,-0.0,0,10.383333333333333
3,Free Agent,J.Townsend,OAK,0,0.0,0.25,0.1,1,0.0,0.0,1,0.0,0.0,0.0,-0.7666666666666665,0.0,0.4,-0.0,0,0,-0.0,-0.0,0,1.9833333333333332
3,Free Agent,M.Wile,MIN,0,0.4,0.0,0.2,3,1.5,0.5,1,0.0,0.0,0.0,0.6799999999999997,-0.4,0.0,-0.0,0,0,-0.0,-0.0,0,6.879999999999999
3,Spencer,C.Bojorquez,BUF,0,0.0,0.0,0.1,1,0.0,0.0,5,2.25,0.0,0.0,-0.1833333333333336,0.9,0.5,-0.0,0,0,-0.0,-0.0,0,9.566666666666666
3,Taylor,R.Sanchez,IND,0,0.0,0.25,0.0,2,0.0,0.0,2,0.0,0.0,0.0,-0.06000000000000015,0.775,0.4,-0.0,0,0,-0.0,-0.0,0,5.365
3,Free Agent,C.Johnston,PHI,0,0.0,0.25,0.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.2333333333333336,0.7000000000000001,0.4,-0.25,0,0,-0.0,-0.0,0,1.8666666666666665
3,Free Agent,J.Scott,GB,0,0.0,0.75,0.0,1,0.0,0.0,2,0.75,0.5,0.0,0.13999999999999987,-0.0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.44
3,Free Agent,T.Way,WAS,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.2,0.17500000000000002,0.5,-0.0,0,0,-0.0,-0.0,0,4.125
3,Free Agent,D.Kaser,LAC,-3,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.6000000000000001,0.5,0.2,-0.25,0,0,-0.0,-0.0,0,0.0500000000000001
3,Bagley,J.Hekker,LA,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.4,-0.2,0.4,-0.25,0,0,-0.0,-0.0,0,0.3500000000000001
3,Stayman,A.Lee,ARI,0,0.4,0.25,0.0,2,0.75,0.0,1,0.0,0.0,0.0,0.5750000000000001,-0.30000000000000004,0.2,-0.0,0,0,-0.0,-0.0,0,4.875000000000001
3,Free Agent,P.O'Donnell,CHI,0,0.4,0.0,0.0,1,0.75,0.0,1,0.0,0.0,0.0,0.7666666666666665,0.55,0.4,-0.25,0,0,-0.0,-0.0,0,4.616666666666667
3,Miles,C.Jones,DAL,0,0.0,0.5,0.1,3,0.0,0.0,1,0.0,0.0,0.0,0.30000000000000004,0.06666666666666661,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.266666666666667
3,Levine,M.Dickson,SEA,0,0.0,0.25,0.2,1,0.75,0.0,2,0.75,0.0,0.0,-0.125,0.4,0.4,-0.0,0,0,-0.0,-0.0,0,5.625000000000001
3,Free Agent,S.Martin,DET,0,0.0,0.25,0.1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.95
3,Free Agent,R.Allen,NE,0,0.0,0.0,0.1,1,0.0,0.0,1,0.0,0.0,0.0,-0.16000000000000014,-0.033333333333333395,0.2,-0.0,0,0,-0.0,-0.0,0,2.1066666666666665
3,Free Agent,J.Berry,PIT,0,0.4,0.25,0.0,1,0.0,0.0,2,0.75,0.5,0.0,0.06000000000000015,0.9,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,5.660000000000001
3,Free Agent,B.Anger,TB,0,0.0,0.25,0.0,1,0.75,0.0,1,0.75,0.0,0.0,-0.30000000000000004,-0.7000000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,3.25
4,Bagley,J.Hekker,LA,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,-0.95,0.0,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,-0.5
4,Miles,M.Wile,MIN,0,0.0,0.5,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.525,0.5,0.5,-0.0,0,0,-0.0,-0.0,0,1.975
4,Free Agent,M.Bosher,ATL,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.4,-0.4,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,-0.2
4,Julian,K.Huber,CIN,-3,0.0,0.25,0.0,0,0.0,0.0,1,0.75,0.0,0.0,-1.4,0.0,0.5,-0.0,0,0,-0.0,-0.0,0,-1.9000000000000004
4,Free Agent,B.Anger,TB,0,0.0,0.25,0.1,1,0.0,0.0,1,0.0,0.0,0.0,-0.2200000000000003,0.43333333333333335,0.2,-0.0,0,0,-0.0,-0.0,0,2.7633333333333336
4,Free Agent,P.O'Donnell,CHI,0,0.0,0.25,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.30000000000000004,0.7000000000000001,0.8,-0.0,0,0,-0.0,-0.0,0,3.05
4,Free Agent,S.Martin,DET,0,0.4,0.75,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.225,0.0,0.4,-0.0,0,0,-0.0,-0.0,0,4.325
4,Free Agent,C.Jones,DAL,0,0.0,0.25,0.0,3,0.0,0.0,1,0.0,0.0,0.0,-0.6000000000000001,-0.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.25
4,Spencer,C.Bojorquez,BUF,0,0.0,0.5,0.1,1,0.0,0.0,4,0.0,0.0,0.0,-0.15000000000000002,0.5,0.0,-0.0,0,0,-0.0,-0.0,0,5.949999999999998
4,Free Agent,J.Scott,GB,0,0.4,0.5,0.0,1,0.0,0.0,2,0.75,0.0,0.0,-0.225,1.0,0.4,-0.25,0,0,-0.0,-0.0,0,5.575000000000001
4,Taylor,R.Sanchez,IND,0,0.0,0.25,0.1,1,0.0,0.0,2,0.0,0.0,0.0,-0.1,-0.1,0.4,-0.0,0,0,-0.0,-0.0,0,3.55
4,O'Leary,T.Daniel,HOU,0,0.0,0.75,0.0,1,0.0,0.0,4,1.5,0.5,0.0,-0.3600000000000001,-1.0,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,6.74
4,Pacillo,L.Edwards,NYJ,0,0.4,0.0,0.2,3,0.75,0.0,1,0.75,0.0,0.0,0.4285714285714285,0.5333333333333334,0.2,-0.0,0,0,-0.0,-0.0,0,7.261904761904763
4,Free Agent,L.Cooke,JAX,0,0.0,0.25,0.0,1,0.0,0.0,3,0.75,0.5,0.0,0.125,0.2,0.5,-0.0,0,0,-0.0,-0.0,0,6.325
4,Fed,M.Haack,MIA,0,0.0,0.0,0.2,3,0.0,0.0,0,0.0,0.0,0.0,-0.3142857142857146,-0.0,0.1,-0.0,0,0,-0.0,-0.0,0,2.9857142857142858
4,Free Agent,R.Allen,NE,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.5,-0.25,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,-0.1499999999999999
4,Free Agent,C.Johnston,PHI,0,1.2000000000000002,0.25,0.0,3,0.75,0.0,2,0.0,0.0,0.0,0.6333333333333336,0.5,0.5,-0.0,0,0,-0.0,-0.0,0,8.833333333333334
4,Hardardt,B.Kern,TEN,0,0.4,0.0,0.1,2,0.0,0.0,2,1.5,0.5,0.0,0.5799999999999997,-1.2000000000000002,0.4,-0.0,0,0,-0.0,-0.0,0,6.28
4,Levine,M.Dickson,SEA,0,0.4,0.25,0.1,2,0.0,0.0,2,0.75,0.0,0.0,0.25,0.9,0.4,-0.5,0,0,-0.0,-0.0,0,6.550000000000002
4,Stayman,A.Lee,ARI,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.5600000000000002,-0.07500000000000001,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,3.535
4,Free Agent,J.Townsend,OAK,0,0.4,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.05,0.4,0.6000000000000001,-0.5,0,0,-0.0,-0.0,0,3.35
4,Ralph,B.Colquitt,CLE,0,0.0,0.5,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.5,-1.0600000000000005,0.4,-0.0,0,0,-0.0,-0.0,0,5.34
4,Free Agent,B.Pinion,SF,0,0.0,0.25,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.2,-1.15,0.4,-0.0,0,0,-0.0,-0.0,0,1.7000000000000002
4,Free Agent,D.Kaser,LAC,0,0.0,0.25,0.0,1,0.0,0.0,3,0.75,0.0,0.0,-0.15000000000000002,0.65,0.30000000000000004,-0.75,0,0,-0.0,-0.0,0,5.05
4,Gillen,T.Morstead,NO,0,0.0,0.5,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,2.45
4,Free Agent,R.Dixon,NYG,0,0.4,0.0,0.0,3,0.75,0.0,0,0.0,0.0,0.0,0.6000000000000001,0.4,0.2,-0.0,0,0,-0.0,-0.0,0,5.3500000000000005
4,Free Agent,J.Berry,PIT,0,0.0,1.0,0.0,0,0.0,0.0,1,0.75,0.0,0.0,-0.3799999999999997,0.5,0.2,-0.0,0,0,-0.0,-0.0,0,3.0700000000000003
4,Free Agent,S.Koch,BAL,0,0.4,0.25,0.1,1,0.0,0.0,2,0.0,0.0,0.0,-0.125,0.6000000000000001,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.824999999999998
4,Looney,M.King,DEN,0,0.0,0.0,0.2,1,0.0,0.0,1,0.0,0.0,0.0,-0.4,-2.8000000000000003,0.5,-0.0,0,0,-0.0,-0.0,0,-0.5
4,Free Agent,D.Colquitt,KC,0,0.8,0.25,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.30000000000000004,0.7000000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,1.95
5,Taylor,R.Sanchez,IND,0,0.0,0.0,0.0,1,0.0,0.0,1,0.75,0.0,0.0,0.2333333333333336,-0.1,0.4,-0.25,0,0,-0.0,-0.0,0,3.033333333333333
5,Free Agent,R.Allen,NE,0,0.0,0.25,0.1,2,0.0,0.0,1,0.75,0.0,0.0,0.325,-1.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.025
5,Hardardt,B.Kern,TEN,0,0.0,0.25,0.0,1,0.75,0.0,1,0.75,0.0,0.0,0.8,0.1,0.4,-0.0,0,0,-0.0,-0.0,0,5.05
5,Spencer,C.Bojorquez,BUF,0,0.4,0.0,0.1,0,0.0,0.0,1,0.75,0.0,0.0,-0.125,-1.05,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,1.375
5,Free Agent,R.Dixon,NYG,0,0.0,0.25,0.0,1,0.0,0.0,1,0.75,0.0,0.0,0.45,1.2000000000000002,0.5,-0.0,0,0,-0.0,-0.0,0,5.15
5,Free Agent,M.Palardy,CAR,0,0.0,0.0,0.0,2,0.0,0.0,2,0.75,0.5,0.0,0.6000000000000001,0.4,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,6.85
